word	freq	match	not_match
audience	36	0.0	0.0
banner	36	0.9999997615814209	0.8498836755752563
chairs	36	0.9988045692443848	0.25557807087898254
stove	36	0.9994089603424072	0.41925564408302307
pot	36	0.9965572953224182	0.3192269504070282
wheelchair	36	0.0	0.0
booth	36	0.0	0.0
smoke	35	0.9117920398712158	0.46694302558898926
pavement	35	0.0	0.0
trampoline	35	0.5752869844436646	0.29174456000328064
pillow	35	0.10118205845355988	7.918155461084098e-06
balcony	35	0.0	0.0
knife	35	0.9996505975723267	0.0026392294093966484
pier	34	0.9528365731239319	0.3634372353553772
seat	34	0.0	0.0
trashcan	34	0.9940813779830933	9.154024155577645e-05
drum	34	0.5074178576469421	0.013511466793715954
pen	34	0.49980905652046204	0.5655412673950195
corner	34	0.9991998672485352	0.25924187898635864
swimsuit	33	0.0	0.0
fruit	33	0.675270140171051	0.1533873975276947
balloon	33	0.9568104147911072	0.011823476292192936
photographer	33	0.0	0.0
large	33	0.0	0.0
tripod	33	0.8619605302810669	0.7183408141136169
cafe	33	0.9051172137260437	0.15217219293117523
market	32	0.9658740162849426	0.1757902354001999
shirts	32	0.9994834661483765	0.020215963944792747
haircut	32	0.007963629439473152	0.24981984496116638
stone	32	0.7920194268226624	0.0016105659306049347
soccer	32	0.0	0.0
wooden	32	0.9997005462646484	0.03187042474746704
groom	32	0.0	0.0
cloth	32	0.4925941526889801	0.3618451952934265
rider	32	0.9998722076416016	5.386152679420775e-06
brick	32	0.0	0.0
dreadlocks	31	0.0	0.0
skis	31	0.7559040784835815	0.42124634981155396
gate	31	0.9996150732040405	8.304166840389371e-06
porch	31	0.9272019863128662	0.2502754032611847
fingers	31	0.9769196510314941	0.7498055100440979
shadow	31	0.0	0.0
paint	30	0.0014336836757138371	0.49997222423553467
waist	30	0.8757758140563965	0.2791450321674347
crosswalk	30	0.9999996423721313	3.477714756172645e-07
surf	30	0.9996615648269653	0.5000013709068298
tool	30	0.5167458653450012	0.3908429443836212
mud	30	0.9996410608291626	0.0019910717383027077
trash	30	0.0	0.0
sink	30	0.6386507153511047	0.04487704113125801
staircase	30	0.0267182644456625	0.6214796304702759
